sentence	label	encoded_label
we went for a movie yesterday it was a big budget movie every shot was wonderful and so colorful the whole day i was think that and had a good time with my family members and frequently talking about that film      .	non-distorted	0
i saw the trailer, for it, and it looks promising.	non-distorted	0
yesterday we had good dinner and enjoyed nice family time.	non-distorted	0
i successfully completed a new knitting project, using a new to me skill.	non-distorted	0
when my wife cooked my favorite dishes.	non-distorted	0
went to watch the us open cup soccer match last night.	non-distorted	0
i read the bible starting from the book of job and finished the entire book yesterday last night.	non-distorted	0
my mom invited me to hollywood slots on easter, just to see the smile on her face and acting like a kid made my day.	non-distorted	0
i managed to sell our old couch at a reasonable price.	non-distorted	0
i managed to surpass my mturk daily earning goal.	non-distorted	0
when i was awarded a certificate by my associate director. .	non-distorted	0
my wife and i had a nice lunch together, which is our last for the summer. it was fun.	non-distorted	0
i unlocked and achieved level 92 on the video game battlefield 1.	non-distorted	0
the money i transferred to my bank account on friday is finally in my account instead of pending.	non-distorted	0
my wife and i went out to dinner by ourselves.	non-distorted	0
i went and worked out at the gym.	non-distorted	0
i got my new bike that made me very happy.	non-distorted	0
my son is weaned off of his binky & sleeps all night now.	non-distorted	0
i bought chocolate and ate it while watching a movie!	non-distorted	0
i got to see my dad for a bit this morning. .	non-distorted	0
i went camping out in the woods in a nearby park over the weekend.	non-distorted	0
a moment that made me happy was playing a game of basketball with friends.	non-distorted	0
i adopted a new kitten from a local shelter.	non-distorted	0
i toured and signed the lease for a new apartment that i'll be moving into in the fall, which will be a significant improvement over my current one.	non-distorted	0
my daughter came for a visit.	non-distorted	0
i purchased my school supplies for the upcoming quarter.	non-distorted	0
i had a great workout last night.	non-distorted	0
i had sex with my wife.	non-distorted	0
finished reading a crime novel by john harvey. didn't think i would read the rest of it last night but got hooked towards the end.	non-distorted	0
i got my salary.	non-distorted	0
while outside noticing that my rose bush is growing healthly.	non-distorted	0
school is over and summer is finally here.	non-distorted	0
i went downtown with friends for my good friend's birthday. we had an absolute blast. .	non-distorted	0
i replaced the carburetor in my lawn mower, it runs like new!.	non-distorted	0
i got to see my neighbor's dog that i like a lot.	non-distorted	0
hitting my goal on mturk.	non-distorted	0
i got a chance to try a new restaurant and really enjoyed their menu offering. .	non-distorted	0
my classroom is all packed up, cleaned and ready for my move.	non-distorted	0
i was able to teach one of my hens to hop up on my open hand.	non-distorted	0
i am happy when i get to eat dinner with my family.	non-distorted	0
my car was making a noise and got fixed in a timely manner.	non-distorted	0
i was feeling sad and sat on the sofa when my son came over to me and gave me a giant hug.	non-distorted	0
my husband and i had our 25th wedding anniversary.	non-distorted	0
my daughter and her family, who live in colorado, told us that they are planning to move much nearer to us in april! yay! .	non-distorted	0
i went for a good jog when it was getting cool out.	non-distorted	0
purchased airline tickets to go visit family.	non-distorted	0
going to our local  park with my family and having the energy and physical stamina to run and play with my kids made me happy. .	non-distorted	0
and the daddy duck didn't eat it.	non-distorted	0
i got two of these hits within 24 hours: being paid to complete a humanistic psychology task is awesome. thank you! .	non-distorted	0
a stranger found my wallet and turned it in with the money still in it.	non-distorted	0
i went movie.	non-distorted	0
my favorite tv show ended with a great series finale.	non-distorted	0
my girlfriend said she wanted to go out for sushi, which is what i also wanted.	non-distorted	0
this summer is very hot and high temperature. so last month we had a vacation trip to a hill station and it was so cold climate and made me very cool and relaxed from my work pressure.	non-distorted	0
i spent some time sitting on the porch watching the birds fly back and forth at the bird feeder.	non-distorted	0
sex with the last girl -- she was somebody fun.	non-distorted	0
i was able to spend a few days with an uncle i haven't seen in over 20 years.	non-distorted	0
i was able to totally put together the warrenty and manual book for our new camper trailer.	non-distorted	0
went to movie with my two brothers along  with their families after 6 months.	non-distorted	0
my husband presented me a red color watch today. which makes me happy today.	non-distorted	0
my husband told me he wants us to renew our vows.	non-distorted	0
got a really great, super sweaty workout done.	non-distorted	0
going back to my home state to visit my mom and stepdad.	non-distorted	0
"i had my first annual review in my position and upon returning after their executive session to discuss my performance, i returned to them doing the ""wave.."	non-distorted	0
my girlfriend is bringing pizza home for lunch.	non-distorted	0
went to lunch with my golf girls and had a couple of drinks. we talked and laughed for 2 hours.	non-distorted	0
when i got home, we were having tacos for dinner yesterday!	non-distorted	0
my daughter giggling first thing this morning made me happy.  .	non-distorted	0
my dog managed to stay clean after getting his bath yesterday. .	non-distorted	0
"i finally organized my garage space._x000d_
."	non-distorted	0
i buy a fire tv and a fire stick for my 2 tvs.	non-distorted	0
i was happily pleased to an abundance of ripening peppers yesterday due to their finally being some consistent warm weather lately.	non-distorted	0
i got a raise at work.	non-distorted	0
finally agreed to start therapy. .	non-distorted	0
i just wrote out several answers here on quora and several people liked them and got something out of them. that made me happy to think that i added a little value to othersa lives.	non-distorted	0
my spouse let me sleep in last week and when i woke up she had made me breakfast.	non-distorted	0
"a month ago i applied for a new job because my other job was awful, i was hired immediately, which meant i didn't have to endure the stressful time ""between jobs"", so that was a happy moment for me!"	non-distorted	0
i had a nice moment with my daughter before bed last night.	non-distorted	0
i looked after a friend's kitten for a week while they were on vacation. it's the most adorable animal i've ever seen.	non-distorted	0
it made me happy to reconcile with my boyfriend. we had been fighting but ended up cuddling and feeling better.	non-distorted	0
i bumped in to my neighbor downstairs (that i have a massive crush on) as i was going out to get the mail.	non-distorted	0
an event that made me happy was finishing graduate school and graduating.	non-distorted	0
i was very happy when my son has secured first mark in the competitive exam.	non-distorted	0
being somewhat productive today and yesterday in terms of appointments and obligations made me happy.	non-distorted	0
i went kayaking with my family on a beautiful day.	non-distorted	0
i found an eyeliner pencil at a store that i had been wanting to buy.	non-distorted	0
i played. foodball and it made me happy.	non-distorted	0
i went out to dinner with my friends. .	non-distorted	0
my husband was sweet and told me that he loves and appreciates me.	non-distorted	0
i tested out the new version of construct, a game programming engine that i use.	non-distorted	0
i went to this concert and had a really fun time.	non-distorted	0
my wife and i were discussing my wife's pregnancy with her best friend.	non-distorted	0
i joined epicenter in moscow. that was the first time i joined the big event with many team from many countries.	non-distorted	0
i am saving a good amount of money up by doing hits.	non-distorted	0
i got to watch survivor last night.	non-distorted	0
i enjoyed a light and scrumptious salad for dinner last night. .	non-distorted	0
i baked a cake from scratch.	non-distorted	0
in the last three months i believe the moment that stands out the most is the day i received employee of the month. it felt great to get noticed for the hard work i put forward.	non-distorted	0
i went on a hike and was able to see a majestic view of the hills, ocean, and my city.	non-distorted	0
i got a merit raise last week and that made me happy because my worth is being recognized.	non-distorted	0
i got praise from a boss that almost never praises me. .	non-distorted	0
i want to refresh my mind. delete all my problems, undo all my mistakes, and save all the happy moments.	non-distorted	0
my cat that has been missing for three days came back home after not being home for three days.	non-distorted	0
my dog licked my face this morning.	non-distorted	0
i cleaned the cat box entirely, so it's almost as if it's new!	non-distorted	0
i was happy when talking with friends in the warm sunshine at the baby shower.	non-distorted	0
my son had a good time at his field trip to release salmon juveniles.	non-distorted	0
i lost 20 pounds before my actual goal date. .	non-distorted	0
i enjoyed nice big evening meal after i got back from the walk with fresh garlic and salad.	non-distorted	0
my wife got a job at petco.	non-distorted	0
i went on a nice vacation to a tropical island with my wife.	non-distorted	0
i had coffee with an old friend. .	non-distorted	0
i got recognized for exceptional service by a manager from another department.	non-distorted	0
getting a good deli sandwich for lunch.	non-distorted	0
had a yummy sandwich for breakfast.	non-distorted	0
i tried a new roast potato recipe.	non-distorted	0
i won $20 on a lottery ticket.	non-distorted	0
i started a new phase of a new workout program i am doing and had fun lifting some heavy weights.	non-distorted	0
i got a huge bonus on mturk from a study that i completed a while ago and didnt figure that it would have ever been paid out.	non-distorted	0
another happy experience in my past three months is flying a kite with my son.	non-distorted	0
i found some pics today from a childhood road trip where we stopped at bedrock village and i got to meet fred and barney.	non-distorted	0
my best friend and i had a conversation that led to a strengthening of our friendship.	non-distorted	0
i made my favorite turkey chili for lunch .	non-distorted	0
the basketball team i was rooting for won their game.	non-distorted	0
my basil seeds finally germinated!	non-distorted	0
a krispy kreme finally opened around me.	non-distorted	0
wrote and submitted an article for a magazine.	non-distorted	0
i got out of work early.	non-distorted	0
my package from amazon came today.	non-distorted	0
my puppy eliminated outside (housebreaking).	non-distorted	0
when i won a raffle for 50 dollar gift card at a work party.	non-distorted	0
won some money off a scratch ticket.	non-distorted	0
i got a new room for rent.	non-distorted	0
i played some video games.	non-distorted	0
making a delicious supper for my family that the children actually ate. .	non-distorted	0
i was happy that my mom let me borrow $150 from her.	non-distorted	0
i heard back from a girl i have been trying to go out on a date with.	non-distorted	0
my family was very sweet to me on mother's day.	non-distorted	0
i figured out a coding problem that had been bothering me today.	non-distorted	0
i got to sleep at a decent hour.	non-distorted	0
had a nice date with my girlfriend, gamed and spent some quality time together.	non-distorted	0
i went to shopping.	non-distorted	0
it was supposed to be humid at night but instead was nice and cool.	non-distorted	0
my boyfriend of 5 years and i cooked dinner together and ate the product of our hard work together on the couch, watching tv. .	non-distorted	0
i went to a long yoga class taught by a favorite teacher.	non-distorted	0
i had donated money to a charitable trust.	non-distorted	0
i painted my hallway a nice color and it no longer has scuff marks.	non-distorted	0
receiving a good grade on a test. .	non-distorted	0
my young sister called me from college, it was great to hear her voice since we haven't talked for a while. .	non-distorted	0
i watched the golden state warriors beat the spurs and make it to the finals again.	non-distorted	0
"i had been fighting ebay for a disputed transaction for several weeks, it was a lot of work because the seller had sent an empty box, so a tracking number existed in ebay's system, making the scam hard to fight. but when i found out i won this morning, i was thrilled._x000d_
."	non-distorted	0
i woke up early and got right out of bed without hitting snooze. .	non-distorted	0
yes i am very happy past 24 hours why because am i going to my own city for festival of ugadhi. all family members enjoyed.	non-distorted	0
i ate some delicious chocolate cake.	non-distorted	0
i was able to watch a new episode of my favorite show.	non-distorted	0
i am selected to church choir to sing songs.	non-distorted	0
i finally paid off the 1/3 of a timeshare that has been a pain for years.	non-distorted	0
my best friend birthday party .	non-distorted	0
upon looking at myself in the mirror recently i was pleased with the way my body looked, the result of changes i had made involving my diet and exercise routine.	non-distorted	0
i received an email earlier that one of my prolific academic submissions had been approved, with an included bonus, something i hadn't expected.	non-distorted	0
i am very happy to be awake and see that all is well at my home.	non-distorted	0
i purchased my schoolbooks for next semester a day ago. .	non-distorted	0
i went to disney world's magic kingdom.	non-distorted	0
my husband surprised me with mother's day gifts last weekend.	non-distorted	0
i had a good day at work.	non-distorted	0
last 1 month i am doing one task in office and not completed and yesterday i completed and got good response form my teammate.	non-distorted	0
i went to a rock concert in november. it made me feel great and excited.	non-distorted	0
i read one nice book. it made me happy.	non-distorted	0
i got to watch a funny movie with my friends.	non-distorted	0
seeing my co-workers doing well in their careers by advancing in the company.	non-distorted	0
i had a good dinner last night.	non-distorted	0
my kids playing outside together and getting along. .	non-distorted	0
last day i get call from top mnc company my resume selected that company and invite from second round interview after receiving that call i said to my mother she was very happy that day.	non-distorted	0
when i got the ticket to visit line cricket match at bangalore on that time i met cheer girls and i enjoyed their dance. i had a fun a lot on that day.	non-distorted	0
i saw the woman i love.	non-distorted	0
i didn't have to work until 11 am today and got to leave at 2. .	non-distorted	0
i bought the perfect gift for my wife for mother's day.	non-distorted	0
being able to get off of work early.	non-distorted	0
i read a nice book.	non-distorted	0
i found out i don't have to commute to the city to cover for another associate next week like i thought i was going to have to, so i was very relieved.	non-distorted	0
i enjoyed spending time with my husband last night.	non-distorted	0
i went to film my family members and family friends so i am very happy.	non-distorted	0
i logged onto mturk today and started doing hits. a lot of good hits were available today and because of this i will make more money today. .	non-distorted	0
taking a walk with my dog on a really warm and sunny day .	non-distorted	0
i completed a project analysis at work at found out in a meeting that i did a complete thorough good job.	non-distorted	0
purchased a new air cooler for my home to sleep with a cool mind.	non-distorted	0
i roasted a delicious chicken.	non-distorted	0
i went on a trip to the beach followed by a long bike road. .	non-distorted	0
i have been sick and today was the first day i could work out again after two weeks.	non-distorted	0
my sister marriage  function .	non-distorted	0
i sat outside and listened to the birds.	non-distorted	0
seeing a cute dog down the block.	non-distorted	0
i got a surprise raise at work, as did everyone in the company.	non-distorted	0
i found $15 in a pair of shorts that i haven't worn in a year.	non-distorted	0
got good performance rating from my manager.	non-distorted	0
a dog we've been pet sitting finally relaxed and started playing and cuddling. .	non-distorted	0
i won 300 dollars at the casino.	non-distorted	0
i recently received a promotion at work for a new role that i've been wanting for a long time.	non-distorted	0
i can finally drive my car to school on friday!	non-distorted	0
every moment of my life is happy because i leave the life in present but happiest moment when achieve in life some new.	non-distorted	0
i got a much larger tax refund than what i was expecting.	non-distorted	0
i purchased a set of headphones that i had been waiting to drop in price for many weeks.	non-distorted	0
i finally fixed my bike after months of it not working correctly. .	non-distorted	0
the poem she just wrote and sent to my email like five minutes ago .	non-distorted	0
i helped give directions to someone who was lost.	non-distorted	0
i found out i won a state award for work that i performed.	non-distorted	0
i went to the dentist and repaired a tooth that was bothering me. .	non-distorted	0
when my daughter spoke politely to her grandmother.	non-distorted	0
going to a new shop in town and chatting with the owners - they already recognize me by sight.	non-distorted	0
i got to have last weekend off.	non-distorted	0
directing a play, watching it on opening night, and it being a resounding success, with everyone on stage looking like they were having fun!	non-distorted	0
i made a surprise steak dinner for my girlfriend.	non-distorted	0
"go on camp with my friends to a mountain, sang songs together and take some drinks, make a fire and sleep all in the same ""bed."	non-distorted	0
my second son was born on march 9.	non-distorted	0
my mom had a good mother's day. .	non-distorted	0
when my boyfriend came home from being gone for a week.	non-distorted	0
a 1st grade student brought me a bouquet of flowers for being a great teacher.  he gave me a hug and said he loved me. .	non-distorted	0
i had a good nights sleep.	non-distorted	0
i was happy when my husband and i made plans to go to upstate ny at the end of the month.	non-distorted	0
someone at the store gave me fifty cents to cover the difference in money i didn't have from forgetting my wallet at home.	non-distorted	0
my mom bought me some oatmeal.	non-distorted	0
i got an email from a friend i haven't heard from in a while, and i responded to him.	non-distorted	0
sleeping in until noon today since it's the weekend.	non-distorted	0
i got a raise at work that has enabled me to live a lot more comfortably.	non-distorted	0
made a lasagna dinner for my family.	non-distorted	0
"my son gave me a big hug in the morning when i woke him up._x000d_
."	non-distorted	0
my son has started laying video games and that made me very happy as i love video games.	non-distorted	0
i went to temple.	non-distorted	0
i found an item that had been lost for months.	non-distorted	0
met some new friends during my stay at the clinic.	non-distorted	0
i had a great workout at the gym, i trained my back.	non-distorted	0
my daughter made me breakfast and served it to me in bed.  .	non-distorted	0
my husband gift the gold ring.	non-distorted	0
had a backyard dinner bbq with friends.	non-distorted	0
i had a moment of happiness while i was hanging out with my rescue dog, duncan, last night.  i was thinking about how much i enjoy having him in my family because he's so sweet.  .	non-distorted	0
went to see my friends parents.	non-distorted	0
i had the weekend off and finally binge-watched the netflix series sense8, it's amazing.	non-distorted	0
relaxing and watching a good movie.	non-distorted	0
i got a compliment from someone that i respect.	non-distorted	0
after a long week of rain and clouds, yesterday was a beautiful, warm, and sunny day.  .	non-distorted	0
i made a 100 on a test :) .	non-distorted	0
my cat kept sneaking into the kitchen, where she is not allowed, and that was very funny.	non-distorted	0
my coworker complimented me on my shoes.	non-distorted	0
an event that made me happy was when i went on a mini vacation to laughlin.	non-distorted	0
i met friends for lunch outside during a long workday. .	non-distorted	0
i was just finished with my second lab practical and didn't do half bad.	non-distorted	0
i got to see some family and spend time with them.	non-distorted	0
got paid in work today.	non-distorted	0
somewhat relaxing on mother's day and visiting my mother.	non-distorted	0
i bought rice noodles on sale at a great price. rice noodles are my favorite!	non-distorted	0
reese told me how much he appreciated me going to the walk-a-thon that his company hosted.	non-distorted	0
i went out for ice cream, and pick a new ice cream flavor. it was good, even though i had never tried it.	non-distorted	0
my overall health is improving.	non-distorted	0
my niece sent me a mother's day card, which made me laugh and smile.	non-distorted	0
i bought a new and latest mobile for my wife.	non-distorted	0
having irish coffee for the first time made me excited and happy.	non-distorted	0
my husband telling me he likes my new haircut.	non-distorted	0
watching a video about a game expansion i am looking forward to.	non-distorted	0
i had a friend pick me up from the airport after a trip. i took the opportunity to have dinner with her, just the two of us.	non-distorted	0
listening a certain song when goes on the long drive in the car and feeling very blissful on that how much fun i'm having.	non-distorted	0
i was able to enjoy my lunch outside today while i got a tan and listened to music.	non-distorted	0
got a new computer monitor.	non-distorted	0
i bowled a high series that included 3 separate 200 games.	non-distorted	0
i took a flight lesson at the nearest airport.	non-distorted	0
i went hiking with my family yesterday.	non-distorted	0
i planted a garden.	non-distorted	0
last month my wife bought me a good dress and she presented to me on my birthday and i was very happy. ever since when ever i wore the dress it reminds me of her affection towards me.	non-distorted	0
i renewed my library card and got to check out some books that would have cost me a lot of money.	non-distorted	0
my son ran up to me and gave me a huge hug, he is two. .	non-distorted	0
i traveled to colorado for the first time.	non-distorted	0
earlier this evening i had a pizza with avocado, tomatoes, and black beans.	non-distorted	0
having nice weather to grill out makes me happy.	non-distorted	0
i received some clothing in the mail and they both fit and looked good on me.	non-distorted	0
receiving my new fitness tracker watch. hoping this will help me keep track of my exercise routine.	non-distorted	0
i read a new book that i adored.	non-distorted	0
my turbo kick class was full last night.	non-distorted	0
my manager at st. vincents was directed by his boss to do something that he knew undid much of my previous work in a certain project, and he told me about it very kindly; i appreciated the thoughtfulness, and also his willingness to listen to feedback about that.	non-distorted	0
i got to take a long nap. .	non-distorted	0
i found a $5 bill on the ground and used it to buy a good lunch.	non-distorted	0
my personal trainer complemented me on how well my muscles are developing.	non-distorted	0
my husband came home from work.	non-distorted	0
i took my last final for this semester.	non-distorted	0
i reached the target weight i'd set for myself when i started my exercise and diet program.	non-distorted	0
my wife and i went on a vacation to hong kong and vietnam in march. .	non-distorted	0
i went to a tasty restaurant.	non-distorted	0
when i pulled up to work today there was a front parking space available and since we have a very large lot it is amazing when you get a chance to park close to the doors. this leaves less time walking when the day is over!	non-distorted	0
i celebrated my son birthday.	non-distorted	0
i ordered a pizza for dinner tonight. with how tight money has been its nice that i could enjoy something for myself.	non-distorted	0
i played games and talked on skype with a good friend that i do not see often.	non-distorted	0
my daughter's 2nd birthday.	non-distorted	0
my son had friends show up at his party!	non-distorted	0
i got an unexpected raise at work last week and that made me very happy because it relieved some financial stress off me, to help me pay through some medical bills that have been accumulating.	non-distorted	0
my brother's back surgery went very well.	non-distorted	0
an old cartoon from my childhood has been renewed for a final season. i've really been enjoying watching the new episodes for the past couple months.	non-distorted	0
every moment of my life is happy because i leave the life in present but happiest moment when achieve in life some new.	non-distorted	0
my boss told me i did a good job on a project i've been working on.	non-distorted	0
when i got the ticket to visit live cricket match bat bangalore, on that time, i met cheer girls and i enjoyed their dance. i had a fun a lot on that day.	non-distorted	0
i enjoy thunderstorms, and it stormed in my city for the first time this year.	non-distorted	0
having an especially good local breakfast with lots of fruits.	non-distorted	0
this morning my wife brought me a big soda.	non-distorted	0
i started a new weekly routine with a friend.	non-distorted	0
i left my terrible apartment.	non-distorted	0
i found out that there is a job opportunity for a full time position with benefits that is opening up in my company.	non-distorted	0
my dog turned one.	non-distorted	0
the little girl i watch was laughing uncontrollably as her brother bounced her up and down on the trampoline.	non-distorted	0
cleaned the house and found random money.	non-distorted	0
after searching for an hour to find a new shirt wear at a wedding, i finally found the perfect shirt at express.	non-distorted	0
i was able to pay a large bill i wasn't sure i'd be able to afford.	non-distorted	0
i bought an electronic that was hard to find in stores.	non-distorted	0
i got an a on a test that i needed to obtain an a in the class.	non-distorted	0
fitting into a smaller pair of pants. .	non-distorted	0
the birth of a great nephew, making sister-in-law a first time grandma, and being able to share in their joy! .	non-distorted	0
i got a message from a close friend that i haven't heard from in a while. .	non-distorted	0
i found a small dog that was starving and fed it.	non-distorted	0
i got chores done to get my beach house rental ready.	non-distorted	0
my mother surprised me at home with my favourite dish.	non-distorted	0
i had a memory yesterday of an event that i attended with my friends.	non-distorted	0
i went to the gym for the first time in a long time.	non-distorted	0
my cat lost weight on its diet food.	non-distorted	0
my credit score went up a few this month, making the prospect of a more affordable home loan a realistic one.	non-distorted	0
my brother got to visit his girlfriend at college.	non-distorted	0
i finally got around to planting some flowers.	non-distorted	0
after many meetings, phones calls, and emails, i finally got my son accepted to an amazing private school for children with autism!	non-distorted	0
i took a drive into the countryside with my family.	non-distorted	0
"my son played ""wake me up"" successfully on guitar. he did it in his second attempt."	non-distorted	0
bought my nephew a new videogame.	non-distorted	0
i was happy i finally got my yard cut and organized.	non-distorted	0
i woke up in the morning to my amazing girlfriend making me breakfast.	non-distorted	0
every moment of my life is happy becz i leave the life in present but happiest moment when achieve in life some new.	non-distorted	0
i found and purchased a vintage magazine rack.	non-distorted	0
my favorite baseball team hit a walk off home run in the bottom of the 13th inning last night!	non-distorted	0
my dog scratches on the door and wakes me up to get under the warm blanket when mom leaves for work.	non-distorted	0
my family and i went to see the new king arthur movie. .	non-distorted	0
i got to see my girlfriend this morning before i left for work, which usually she is gone by time i get up.	non-distorted	0
traveling to europe with my family.	non-distorted	0
i went out to dinner with friends.	non-distorted	0
some flowers i planted the other day started to bloom. .	non-distorted	0
i found my favorite hard to find ice cream at the grocery store this week.	non-distorted	0
i bought concert tickets for a band i really like.	non-distorted	0
my daughter was happy to spend time with me.	non-distorted	0
i went for a run and broke my personal best for a 5k time.	non-distorted	0
i got to sit and watch a whole baseball game with my father, uninterrupted, and had a great time. .	non-distorted	0
i talked to my sister.	non-distorted	0
i had a delicious dinner with my parents for my mom's birthday. .	non-distorted	0
i got to see my cousin for the first time in a year, and it made me very happy.	non-distorted	0
i beat a mission on a video game i am playing that i have been trying to get past for a few days.	non-distorted	0
i was able to complete a decent number of hits within an hour.	non-distorted	0
i made a very tasty salad for lunch with almonds, and cranberries on top of it.	non-distorted	0
i put the down payment on a new vehicle.	non-distorted	0
i spent the night with my spouse. .	non-distorted	0
the kids surprised me with fountain for the front garden.  .	non-distorted	0
i did not have to cook supper my daughter cooked for me. .	non-distorted	0
i went to dinner with my sister and my mom. .	non-distorted	0
my favorite baseball team won the game.	non-distorted	0
when i was married.	non-distorted	0
i was able to travel to see my family that i have not seen in a long time.	non-distorted	0
i was happy to finally buy a new car after 15 years of driving the same one.	non-distorted	0
once upon a time i was an administrator at a military school in florida and one of my former students, that time am feel so happy.	non-distorted	0
i successfully landed a big job for a new customer at work. .	non-distorted	0
had the perfect seafood lunch at our favorite restaurant with my whole family.	non-distorted	0
i was happy when my cat came to cuddle with me after laying down to sleep. .	non-distorted	0
i made enough money on mturk to pay my bills this past week.	non-distorted	0
it made me happy that my boyfriend came to my house to visit me and brought me flowers without a special occasion.	non-distorted	0
playing with my cats last night brought me great joy and comfort.	non-distorted	0
i was finally able to purchase a gym membership today after being a guest of a friend for the past 2 months.	non-distorted	0
"finally learning this month how to bow my violin to reduce the ""beginner"" sound of squeaks and whistles."	non-distorted	0
i had a spa day.	non-distorted	0
i purchased parts i needed for my car.	non-distorted	0
having torchy's tacos for lunch today was great.	non-distorted	0
go to play basketball with my friends.	non-distorted	0
i got a library card today.	non-distorted	0
i had very little pain from a medical procedure that i had yesterday. .	non-distorted	0
my daughter has been registered for her first day of school, later this year.	non-distorted	0
my wife had planned a surprise date night.	non-distorted	0
watching playoff hockey with a couple friends.	non-distorted	0
my wife prepared my favorite curry dish for lunch yesterday.	non-distorted	0
i looked at my phone and realized that it is friday.	non-distorted	0
my dad got a new lawnmower and i mowed the yard with the powerful machine.	non-distorted	0
my dog grabbed a beer from the extras that didn't fit in the fridge. he  is about 20lbs and carried it in his mouth, down the stairs w/o puncturing it.	non-distorted	0
my daughter said mama.	non-distorted	0
going out with friends to see a new movie.	non-distorted	0
i won a big tournament for my hobby and now i can put a lot more time into it.	non-distorted	0
i bought a new iphone after having an older one for several years.	non-distorted	0
my long distance boyfriend promising me that we would be together in a years time, two years max.	non-distorted	0
my boyfriend brought me frozen custard last night for dessert for no reason at all. .	non-distorted	0
i received a phone call from a friend i havent talked to in months.	non-distorted	0
watched tv all day.	non-distorted	0
i was feeling down on myself and my coworker said a lot of nice things to me to make me feel better.	non-distorted	0
my students did well on our state exam.	non-distorted	0
my club's intramural team won the soccer championship a few hours ago at school.	non-distorted	0
watching a new episode of a favorite television show.	non-distorted	0
i watched a thunderstorm from a bungalow on the beach.	non-distorted	0
i got a free sub at a local restaurant when i went in to order. .	non-distorted	0
i found a $50 bill tucked into the book i bought for .89 at goodwill! .	non-distorted	0
it made me very happy to celebrate mother's day over the weekend.	non-distorted	0
i saw a beautiful sunset and took neat pictures of the sky. .	non-distorted	0
having dinner with my parents.	non-distorted	0
my children came home from school and there were no school issues (detention, trouble, etc.) and they showed me their homework right away and after school went smoothly.	non-distorted	0
i won an online video game tournament.	non-distorted	0
i got over a cold i'd been fighting the last few days.	non-distorted	0
at night when i ate pizza with friends in my dancing practice.	non-distorted	0
the book i had reserved at the library finally came in.	non-distorted	0
i received a promotion to a new, higher paid position at work. .	non-distorted	0
i got to eat out for dinner last night.	non-distorted	0
i paid off two bills that had gone to collections, closing my accounts with those businesses.	non-distorted	0
another happy moment was waking up to the happy sounds of my baby.  the smile of a child sure makes me happy! .	non-distorted	0
i passed a very difficult economics exam i thought i had done poorly on. i had in fact gotten an a! .	non-distorted	0
my dog loves riding to the bus stop in the morning, his happiness and enthusiasm is contagious.	non-distorted	0
i helped an orphanage house by assisting them food allowance for a month.	non-distorted	0
i saved a person's life at work.	non-distorted	0
one my favorite shows just started a new season.	non-distorted	0
my mom got my son a power wheel for his birthday.  it's batman theme which he loves. .	non-distorted	0
we splurged and had kentucky fried chicken for dinner, a rare treat and very delicious.	non-distorted	0
i have made as on all my exams lately! .	non-distorted	0
i felt happy when i signed the papers to buy into the practice that i have been working in for almost two years.	non-distorted	0
i ordered a baby crib and changing table on walmart.com.	non-distorted	0
i found out that my sick leave hours would transfer from my old job.	non-distorted	0
my husband was able to leave work a bit early yesterday, so we were able to have dinner at a more normal hour, and walk our dog together at sunset rather than late at night. it was such a nice change from our usual rushed routine.	non-distorted	0
my wife and i thought we were having a miscarriage, but went into the ultrasound and heard a heartbeat and found out there was a healthy baby.	non-distorted	0
i turned on a fan and cooled off.	non-distorted	0
i got to see my sister who lives in another state.	non-distorted	0
i went to shopping.	non-distorted	0
i was happy to finally figure out the puzzle i was stuck on in the video game i was playing. .	non-distorted	0
the los angeles lakers won the number two pick in the nba draft yesterday.	non-distorted	0
i was able to sit and have some quiet time yesterday.	non-distorted	0
i was accepted in a job i applied for in early february.	non-distorted	0
i got the news of myself being promoted to a higher rank.	non-distorted	0
i had time to wash the dishes this morning.	non-distorted	0
after years of hard work and a series of disappointments in terms of my business school experience, i was finally accepted into every law school i applied to.	non-distorted	0
it was raining all day but when i finished my workday it was sunny outside.	non-distorted	0
my son, in him studies got first rank.that is one of the happiest movement.	non-distorted	0
my dad presented me a new laptop surprisingly on my birthday i was so excited. i can't forget that day in my life, that was my first surprise, given by my dad.	non-distorted	0
i donated a bunch of towels, blankets, and cleaning supplies to the local pet shelter and got to play with puppies for an hour as thanks!	non-distorted	0
petting a nice friendly dog.	non-distorted	0
listened to some music again that i used to like a lot as a teenager.	non-distorted	0
my oldest daughter had given me the news that i will be a grandma to a baby boy which was everything i ever wanted.	non-distorted	0
i went to opening day for the colorado rockies with my grandson. it was a sunny day in colorado and we the rockies won. .	non-distorted	0
it made me happy that i played my favorite video game today.	non-distorted	0
watching the final four made me happy.	non-distorted	0
when my girlfriend accepted to marry me, i was so nervous but in the end, she said yes!	non-distorted	0
attending a convention for video game lovers.	non-distorted	0
finished my last college final and ready to start summer break!	non-distorted	0
i watched a very cute cat video.	non-distorted	0
i got to walk my son to school this morning for a school special focus on healthy activities.	non-distorted	0
i was able to complete writing an original song at band practice!	non-distorted	0
when i had son.	non-distorted	0
i made love to my wife .	non-distorted	0
i finally got the kids' play room cleaned up.	non-distorted	0
my roommate's kid was being silly and made us laugh out loud.	non-distorted	0
i ate ice cream today.	non-distorted	0
i bought 2 movie tickets for this weekend.	non-distorted	0
my family and i celebrated my mom's birthday.	non-distorted	0
